lat:49.6539200 lon:19.8170300
lat:49.6478700 lon:19.8237400
lat:49.6553100 lon:19.8352300
lat:49.6494700 lon:19.8380900
lat:49.6436800 lon:19.8307400
lat:49.6497000 lon:19.8655400
lat:49.6481100 lon:19.8657800
lat:49.6470100 lon:19.8231000
lat:49.6495400 lon:19.8654700
lat:49.6490600 lon:19.8277500
lat:49.6463600 lon:19.8273200
lat:49.6505800 lon:19.8305800
lat:49.6509900 lon:19.8328700
lat:49.6498800 lon:19.8321200
lat:49.6486600 lon:19.8456300
lat:49.6509100 lon:19.8358500
lat:49.6406000 lon:19.8403200
lat:49.6488100 lon:19.8290400
lat:49.6540600 lon:19.8356000
lat:49.6365400 lon:19.8281900
lat:49.6434000 lon:19.8302700
lat:49.6502000 lon:19.8645500
lat:49.6534600 lon:19.8213200
lat:49.6491700 lon:19.8645400
lat:49.6478000 lon:19.8232400
lat:49.6556700 lon:19.8353100
lat:49.6433900 lon:19.8301600
lat:49.6499400 lon:19.8648300
lat:49.6439000 lon:19.8704300
lat:49.6511100 lon:19.8119700
lat:49.6462500 lon:19.8231900
lat:49.6491500 lon:19.8649800
lat:49.6497900 lon:19.8359500
lat:49.6493800 lon:19.8652500
lat:49.6496500 lon:19.8658500
lat:49.6545000 lon:19.8152300
lat:49.6444600 lon:19.8117000
lat:49.6444000 lon:19.8711600
lat:49.6438600 lon:19.8716200
lat:49.6462900 lon:19.8203900
lat:49.6497100 lon:19.8361200
lat:49.6479700 lon:19.8556500
lat:49.6451600 lon:19.8697600
lat:49.6508000 lon:19.8315900
lat:49.6413900 lon:19.8259800
lat:49.6493700 lon:19.8319100
lat:49.6469000 lon:19.8286900
lat:49.6486100 lon:19.8450200
lat:49.6505000 lon:19.8360700
lat:49.6480500 lon:19.8281500
lat:49.6552000 lon:19.8371900
lat:49.6539300 lon:19.8360100
lat:49.6372700 lon:19.8270600
lat:49.6492000 lon:19.8372900
lat:49.6387400 lon:19.8273800
lat:49.6508200 lon:19.8627900
lat:49.6470700 lon:19.8194200
lat:49.6490600 lon:19.8374200
lat:49.6386600 lon:19.8273400
lat:49.6450200 lon:19.8682000
lat:49.6467100 lon:19.8213800
lat:49.6444100 lon:19.8683500
lat:49.6543800 lon:19.8116300
lat:49.6549100 lon:19.8118100
lat:49.6548000 lon:19.8115100
lat:49.6468400 lon:19.8215800
lat:49.6491200 lon:19.8376600
lat:49.6386200 lon:19.8268000
lat:49.6444100 lon:19.8692100
lat:49.6474300 lon:19.8230100
lat:49.6457100 lon:19.8284400
lat:49.6444500 lon:19.8687100
lat:49.6455700 lon:19.8286300
lat:49.6444000 lon:19.8680700
lat:49.6476200 lon:19.8198600
lat:49.6489600 lon:19.8378200
lat:49.6407200 lon:19.8284100
lat:49.6441000 lon:19.8692600
lat:49.6466900 lon:19.8224300
lat:49.6491000 lon:19.8402600
lat:49.6439500 lon:19.8684600
lat:49.6475900 lon:19.8206700
lat:49.6489500 lon:19.8382200
lat:49.6369900 lon:19.8284200
lat:49.6489300 lon:19.8543300
lat:49.6445300 lon:19.8673500
lat:49.6484400 lon:19.8385900
lat:49.6432800 lon:19.8683700
lat:49.6444200 lon:19.8656000
lat:49.6438000 lon:19.8669800
lat:49.6462300 lon:19.8224200
lat:49.6448800 lon:19.8656000
lat:49.6465700 lon:19.8231100
lat:49.6487100 lon:19.8390400
lat:49.6487100 lon:19.8612500
lat:49.6451000 lon:19.8648500
lat:49.6465500 lon:19.8221800
lat:49.6489800 lon:19.8408300
lat:49.6486500 lon:19.8550800
lat:49.6451200 lon:19.8271400
lat:49.6451600 lon:19.8638300
lat:49.6447000 lon:19.8639400
lat:49.6445200 lon:19.8637900
lat:49.6464000 lon:19.8231800
lat:49.6473600 lon:19.8201500
lat:49.6489400 lon:19.8413300
lat:49.6453600 lon:19.8629800
lat:49.6463900 lon:19.8187700
lat:49.6485700 lon:19.8402900
lat:49.6454700 lon:19.8627500
lat:49.6477200 lon:19.8235500
lat:49.6490300 lon:19.8415900
lat:49.6457200 lon:19.8627300
lat:49.6494700 lon:19.8413100
lat:49.6466200 lon:19.8197700
lat:49.6485700 lon:19.8405600
lat:49.6424500 lon:19.8270600
lat:49.6492400 lon:19.8409300
lat:49.6405500 lon:19.8289400
lat:49.6451200 lon:19.8622300
lat:49.6463000 lon:19.8201000
lat:49.6485500 lon:19.8409000
lat:49.6443000 lon:19.8627000
lat:49.6473500 lon:19.8224200
lat:49.6491600 lon:19.8418600
lat:49.6448300 lon:19.8625600
lat:49.6488300 lon:19.8420600
lat:49.6485600 lon:19.8284700
lat:49.6393700 lon:19.8277600
lat:49.6515700 lon:19.8210700
lat:49.6506100 lon:19.8344300
lat:49.6477200 lon:19.8524000
lat:49.6520500 lon:19.8231500
lat:49.6530400 lon:19.8336700
lat:49.6396700 lon:19.8278500
lat:49.6490200 lon:19.8526300
lat:49.6517300 lon:19.8373000
lat:49.6499700 lon:19.8307800
lat:49.6544300 lon:19.8251300
lat:49.6501100 lon:19.8310500
lat:49.6498400 lon:19.8280800
lat:49.6492600 lon:19.8279600
lat:49.6459000 lon:19.8277100
lat:49.6510000 lon:19.8332400
lat:49.6493200 lon:19.8460200
lat:49.6532100 lon:19.8365900
lat:49.6505900 lon:19.8354100
lat:49.6397000 lon:19.8415400
lat:49.6504000 lon:19.8375100
lat:49.6481800 lon:19.8283000
lat:49.6554200 lon:19.8307600
lat:49.6552100 lon:19.8365700
lat:49.6536200 lon:19.8357400
lat:49.6368200 lon:19.8278500
lat:49.6519600 lon:19.8221000
lat:49.6486400 lon:19.8249600
lat:49.6499400 lon:19.8334600
lat:49.6388800 lon:19.8279700
lat:49.6476400 lon:19.8532400
lat:49.6521300 lon:19.8377700
lat:49.6502000 lon:19.8301900
lat:49.6475400 lon:19.8528200
lat:49.6480200 lon:19.8529600
lat:49.6486100 lon:19.8255200
lat:49.6532200 lon:19.8324500
lat:49.6505800 lon:19.8348700
lat:49.6506700 lon:19.8363500
lat:49.6502700 lon:19.8299200
lat:49.6530200 lon:19.8322400
lat:49.6506400 lon:19.8349800
lat:49.6476600 lon:19.8546800
lat:49.6524500 lon:19.8327900
lat:49.6477100 lon:19.8549000
lat:49.6499100 lon:19.8308500
lat:49.6521800 lon:19.8215400
lat:49.6485600 lon:19.8248500
lat:49.6540700 lon:19.8348400
lat:49.6500000 lon:19.8336300
lat:49.6387500 lon:19.8279000
lat:49.6485600 lon:19.8559000
lat:49.6514600 lon:19.8385900
lat:49.6500900 lon:19.8299600
lat:49.6330600 lon:19.8667200
lat:49.6335000 lon:19.8670800
lat:49.6431400 lon:19.8596100
lat:49.6340100 lon:19.8683100
lat:49.6354200 lon:19.8620100
lat:49.6320600 lon:19.8552700
lat:49.6307400 lon:19.8280800
lat:49.6313500 lon:19.8509500
lat:49.6352500 lon:19.8308700
lat:49.6318000 lon:19.8556000
lat:49.6320600 lon:19.8259200
lat:49.6316300 lon:19.8621300
lat:49.6390700 lon:19.8342000
lat:49.6528200 lon:19.8232800
lat:49.6535600 lon:19.8264700
lat:49.6531400 lon:19.8243000
lat:49.6535000 lon:19.8175500
lat:49.6480300 lon:19.8239300
lat:49.6551700 lon:19.8350900
lat:49.6444800 lon:19.8320800
lat:49.6506600 lon:19.8647100
lat:49.6529200 lon:19.8170300
lat:49.6468100 lon:19.8205400
lat:49.6504200 lon:19.8643000
lat:49.6513400 lon:19.8318200
lat:49.6404900 lon:19.8251900
lat:49.6486700 lon:19.8529100
lat:49.6516400 lon:19.8377700
lat:49.6500400 lon:19.8307200
lat:49.6543800 lon:19.8260200
lat:49.6485200 lon:19.8532300
lat:49.6500800 lon:19.8306700
lat:49.6520700 lon:19.8226300
lat:49.6486300 lon:19.8251200
lat:49.6535300 lon:19.8341300
lat:49.6392100 lon:19.8276900
lat:49.6484800 lon:19.8536300
lat:49.6517200 lon:19.8368500
lat:49.6501200 lon:19.8305900
lat:49.6498600 lon:19.8332100
lat:49.6513000 lon:19.8208500
lat:49.6486700 lon:19.8257400
lat:49.6523000 lon:19.8323500
lat:49.6504900 lon:19.8345400
lat:49.6485000 lon:19.8540100
lat:49.6501800 lon:19.8305300
lat:49.6511400 lon:19.8204500
lat:49.6525700 lon:19.8318700
lat:49.6486600 lon:19.8547700
lat:49.6509700 lon:19.8200800
lat:49.6507200 lon:19.8195200
lat:49.6520800 lon:19.8222000
lat:49.6537400 lon:19.8345200
lat:49.6498900 lon:19.8333100
lat:49.6475400 lon:19.8520200
lat:49.6502800 lon:19.8303500
lat:49.6497500 lon:19.8310400
lat:49.6484900 lon:19.8257700
lat:49.6530400 lon:19.8324200
lat:49.6505200 lon:19.8346500
lat:49.6456700 lon:19.8288600
lat:49.6474600 lon:19.8524800
lat:49.6519700 lon:19.8371200
lat:49.6498000 lon:19.8309700
lat:49.6528600 lon:19.8321900
lat:49.6528300 lon:19.8320900
lat:49.6540300 lon:19.8313300
lat:49.6529100 lon:19.8317100
lat:49.6530800 lon:19.8319000
lat:49.6541100 lon:19.8312600
lat:49.6485700 lon:19.8254600
lat:49.6527400 lon:19.8330200
lat:49.6486200 lon:19.8561400
lat:49.6519500 lon:19.8365100
lat:49.6500400 lon:19.8298500
lat:49.6375300 lon:19.8254000
lat:49.6526400 lon:19.8329700
lat:49.6500500 lon:19.8337800
lat:49.6383800 lon:19.8277700
lat:49.6490800 lon:19.8551000
lat:49.6515800 lon:19.8389100
lat:49.6499800 lon:19.8297600
lat:49.6486300 lon:19.8563600
lat:49.6378600 lon:19.8274800
lat:49.6382200 lon:19.8274300
lat:49.6483200 lon:19.8253000
lat:49.6380600 lon:19.8273300
lat:49.6481800 lon:19.8571200
lat:49.6510500 lon:19.8361700
lat:49.6499200 lon:19.8296400
lat:49.6378400 lon:19.8252800
lat:49.6500900 lon:19.8339300
lat:49.6525900 lon:19.8182900
lat:49.6530700 lon:19.8331300
lat:49.6487500 lon:19.8571900
lat:49.6534000 lon:19.8424700
lat:49.6483900 lon:19.8575600
lat:49.6501300 lon:19.8340500
lat:49.6525600 lon:19.8423600
lat:49.6531300 lon:19.8334400
lat:49.6502800 lon:19.8367100
lat:49.6454100 lon:19.8282000
lat:49.6497700 lon:19.8585700
lat:49.6519400 lon:19.8368300
lat:49.6482900 lon:19.8241600
lat:49.6483800 lon:19.8238700
lat:49.6482900 lon:19.8247200
lat:49.6541200 lon:19.8335600
lat:49.6501800 lon:19.8370800
lat:49.6450700 lon:19.8282400
lat:49.6491100 lon:19.8601500
lat:49.6481700 lon:19.8299100
lat:49.6554200 lon:19.8357200
lat:49.6502200 lon:19.8343500
lat:49.6490800 lon:19.8604000
lat:49.6479000 lon:19.8301200
lat:49.6467700 lon:19.8199900
lat:49.6482500 lon:19.8245900
lat:49.6539400 lon:19.8339300
lat:49.6449000 lon:19.8280900
lat:49.6497400 lon:19.8604800
lat:49.6471700 lon:19.8187200
lat:49.6540700 lon:19.8187700
lat:49.6461500 lon:19.8164900
lat:49.6502500 lon:19.8344300
lat:49.6486800 lon:19.8607200
lat:49.6543500 lon:19.8193400
lat:49.6470700 lon:19.8212000
lat:49.6540500 lon:19.8190700
lat:49.6472300 lon:19.8215000
lat:49.6480900 lon:19.8217400
lat:49.6469500 lon:19.8208400
lat:49.6526000 lon:19.8169500
lat:49.6471000 lon:19.8220000
lat:49.6543600 lon:19.8342300
lat:49.6498500 lon:19.8369100
lat:49.6448700 lon:19.8280100
lat:49.6490500 lon:19.8608500
lat:49.6446400 lon:19.8279200
lat:49.6482800 lon:19.8233600
lat:49.6462200 lon:19.8159600
lat:49.6554400 lon:19.8385500
lat:49.6485900 lon:19.8230900
lat:49.6553000 lon:19.8387900
lat:49.6552200 lon:19.8390900
lat:49.6555200 lon:19.8394200
lat:49.6482200 lon:19.8245200
lat:49.6545900 lon:19.8344100
lat:49.6436600 lon:19.8280900
lat:49.6479800 lon:19.8560000
lat:49.6479200 lon:19.8478000
lat:49.6445900 lon:19.8697500
lat:49.6444200 lon:19.8701300
lat:49.6461900 lon:19.8288000
lat:49.6451100 lon:19.8684300
lat:49.6492000 lon:19.8393300
lat:49.6366800 lon:19.8288500
lat:49.6447900 lon:19.8683900
lat:49.6500600 lon:19.8274400
lat:49.6494200 lon:19.8273800
lat:49.6456000 lon:19.8274700
lat:49.6452200 lon:19.8697300
lat:49.6463300 lon:19.8204900
lat:49.6494300 lon:19.8388200
lat:49.6408700 lon:19.8291300
lat:49.6450600 lon:19.8706200
lat:49.6450500 lon:19.8702700
lat:49.6451000 lon:19.8694300
lat:49.6554700 lon:19.8132400
lat:49.6469800 lon:19.8217900
lat:49.6498700 lon:19.8267900
lat:49.6489900 lon:19.8275700
lat:49.6505300 lon:19.8307600
lat:49.6505000 lon:19.8331500
lat:49.6497800 lon:19.8323700
lat:49.6488300 lon:19.8445300
lat:49.6535000 lon:19.8365300
lat:49.6509400 lon:19.8359900
lat:49.6403500 lon:19.8399200
lat:49.6487700 lon:19.8291100
lat:49.6487400 lon:19.8281700
lat:49.6360300 lon:19.8275300
lat:49.6463800 lon:19.8227200
lat:49.6487400 lon:19.8396100
lat:49.6480000 lon:19.8562900
lat:49.6448400 lon:19.8636000
lat:49.6465500 lon:19.8209300
lat:49.6488900 lon:19.8411200
lat:49.6472849 lon:19.8295638
